 Cosine  Similarity   Term  1   Term  2 
0.30243890959569258 hepatitis tylenol
0.2878981235587264 appendicitis cefazolin
0.39766900990179788 allopurinol colchicine
0.47061089495972419 thalassemia iron
0.58500721558051871 snoring stridor
0.44779419429035033 hemoptysis coumadin
0.57449440475838975 thromboembolism fibrillation
0.24878516907413425 allergy meningism
0.34072704763169248 allergy bacitracin
0.36878154832935761 dehydration dysentery
0.67672200725769593 lipitor lovastatin
0.2295912088412411 gastroenteritis cromolyn
0.27324766884698354 angina diarrhea
0.46114890653687979 syncope weakness
0.54088885714630541 clubbing dyspnea
0.077886870713267914 plague cholestyramine
0.12688895541095296 hyperextension bacitracin
0.36987521335391388 polyuria insulin
0.48373616984315826 syphilis penicillin
0.48403094824106691 dyslipidemia lipitor
0.55678387051688694 psoriasis arthritis
0.63226671885266827 dermatitis allergy
0.36242755149086453 fibrillation atenolol
0.47748650628001127 influenza pneumoniae
0.55272687166714585 hyperoxia anoxia
0.15829237373394933 myelosuppression snoring
0.36698516440649992 constipation calan
0.6573737547939239 zoonosis babesiosis
0.32425105570305646 erythromycin allopurinol
0.66116161749364422 penicillin cefazolin
0.32823336072683029 hypothyroidism comatose
0.30254016539813261 hemicrania tylenol
0.53370151947127487 angina dyspnea
0.74266540476357834 parasitemia malaria
0.13242307717522431 pneumoniae weakness
0.24024771645524531 infertility carboplatin
0.13828801843720229 dysentery esmolol
0.25325208534889726 asthma urolithiasis
0.50904885600234717 levaquin avelox
0.30856251180797512 bleomycin antabuse
0.29618626154605548 pallor iron
0.33729195519119637 dyspnea agitation
0.13973062469591108 hernias dementia
0.14913421995906376 calamine bleomycin
0.51632450083242776 photopsia headache
0.16278662888211692 toothache ataxia
0.23837733278289958 pallor albumin
0.22441746413913918 dyslipidemia iron
0.80803185026698832 thalassemia hemoglobinopathy
0.41150012333311853 cardiomyopathy rales
0.51161348157516362 pneumoniae septicemia
0.27704855127752809 colitis epilepsy
0.63862752859420324 arthritis rheumatism
0.29173191370124946 neuropathy insulin
0.39347369514161423 headache tylenol
0.38994300695604961 bandemia nausea
0.29955051508897829 herpes hyperthyroidism
0.61595858956589489 alcohol antabuse
0.26190749563196597 pneumoniae dyspnea
0.3749119636644655 tiredness atenolol
0.39701006968265951 psoriasis atherosclerosis
0.21567096406582598 hemoglobinopathy pain
0.3238081766656728 diarrhea colchicine
0.16767455269220752 gastroenteritis insulin
0.42758045672391259 dizziness atenolol
0.69098786457180716 gastroenteritis dysentery
0.39225722170344868 ketonuria starvation
0.69196659490325085 hemoptysis hematemesis
0.23566867005229739 dysuria cipro
0.29247008576854217 epilepsy alcohol
0.53961462222464995 thirsty hunger
0.87582299394931451 polydipsia polyuria
0.50130993298477311 epilepsy phenobarbital
0.55138975450232131 deafness ataxia
0.25432121117104411 uremia pyorrhea
0.79110748371498485 mycosis histoplasmosis
0.26398146278841633 cortisone adenosine
0.48569269195156001 agranulocytosis anemia
0.47621970897641736 clonus spasm
0.39671731287020684 cirrhosis anemia
0.44849157782568255 anosmia aphonia
0.56763017547428862 rales cyanosis
0.29263136531531558 drooling chills
0.20998660757495258 cirrhosis methotrexate
0.4157981482717093 fibrillation cardiomyopathies
0.5711290143576534 tiredness hypersomnolence
0.43891095424476889 rheumatism sleeplessness
0.35079832138991218 dehydration syncope
0.61365656641303779 hematemesis vomiting
0.30835063475214014 dyslipidemia constipation
0.27036533886978042 leukopenia penicillin
0.33325527088832041 cataracts pancreatitis
0.41529895652318555 photosensitization dermatitis
0.40007556894060231 diabetes polyuria
0.53029430807285216 meningism hyperesthesia
0.48428617495866783 thromboembolism dyspnea
0.46698724928489821 adenitis stridor
0.2726778619615785 nystagmus incontinence
0.58138556079797832 pain morphine
0.5490684217594235 cardiomyopathies syncope
0.27098598861642159 ataxia ethanol
0.35236411110552923 polyuria chyluria
0.41792249483444932 syncope atenolol
0.35957111350021331 pancreatitis insulin
0.33554033043316583 hemochromatosis arthritis
0.40144115073705233 hypothyroidism weakness
0.37991237156201602 pallor blanching
0.41280612105892628 anoxia seizures
0.39637477127978699 hypothyroidism infertility
0.40200395589240889 encephalitis headache
0.38020908010983157 hepatitis hematemesis
0.21209588848827596 aneurysm osteoporosis
0.25602561015357217 neuropathy syphilis
0.79730855926224442 dizziness vertigo
0.65165213327083915 dyspnea cyanosis
0.24243815009777187 torticollis erythromycin
0.2872886411761677 overeating seizures
0.093650300351939331 anosmia digoxin
-0.0026726044296846636 fibrillation calamine
0.29600551704942374 arthralgia tylenol
0.43844756150348946 neuropathy constipation
0.28204748268377505 thrombocytopenia heartburn
0.13007545160427769 anosmia catch
0.23606150615268537 seizures insulin
0.45635518978847561 mycoses meningitis
0.41758801485163638 comatose anoxia
0.50079829043466051 albumin heparin
0.16597390659239661 dyspnea penicillin
0.33340312265584388 diarrhea cefaclor
0.17283474161480794 clubbing garlic
0.54222780975271445 hyperemesis nausea
0.70734822783926821 bronchitis pneumonia
0.3997056478125906 dehydration starvation
0.60572740033113526 anovulation mittelschmerz
0.19204275525067865 mycosis carboplatin
0.37865963414320714 histoplasmosis prednisolone
0.65261845083387005 encephalitis meningitis
0.36387411468398689 osteoporosis prednisolone
0.99999999999999989 iron iron
0.38314596244377719 ataxia constipation
0.28274288324362812 mannitol tylenol
0.24330306100551657 anovulation torticollis
0.71212222544769854 brucellosis zoonosis
0.28329910484284132 hernias earache
0.40698562206121275 tuberculosis clubbing
0.22625472499922678 anovulation carboplatin
0.49492553441728265 arthritis metatarsalgia
0.43447216445832532 cataracts diabetes
0.45114674011610018 dyslipidemia angina
0.74112552157808764 hepatitis cirrhosis
0.5551013051822179 ketonuria insulin
0.65043767196596314 regurgitation heartburn
0.55547768094681582 thromboembolism hemoptysis
0.36261975688121434 uremia aspirin
0.53526595219383499 bandemia meningism
0.42142600945096936 catatonia lethargy
0.22549883809126464 cataracts wheezing
0.33026210645373982 starvation anorexia
0.36362468814225424 blepharospasm bedwetting
0.26706894359241401 cataracts insulin
0.32493115924659988 plague adenitis
0.60233176236996122 zoonosis plague
0.22134334511202167 aphonia mittelschmerz
0.44954213601275306 hemophilia thromboembolism
0.34615983760001307 glaucoma headache
0.69756116806467705 hemicrania headache
0.41889127448879976 hyperacusis aphonia
0.43028743610157383 leukopenia bleomycin
0.33415472295809245 nephritis pyorrhea
0.20407734307502928 peritonitis ataxia
0.43049380709573193 sleeplessness agitation
0.3382323014302297 arteriosclerosis cholestyramine
0.23528821228049071 psoriasis meningism
0.22519107627175181 pallor aspirin
0.63051893062822517 polyuria ketonuria
0.88799572982684072 enalapril lisinopril
0.29955800727267695 anosmia constipation
0.53353431924244965 proteinuria lisinopril
0.15201560809124848 hemoptysis protamine
0.60125473342981173 coumadin aspirin
0.076794572851187654 fibrillation halitosis
0.37421682789187688 convulsion ethanol
0.6005615640296661 convulsion epilepsy
0.20169629511168774 thalassemia tremor
0.34711356738854393 rheumatism colchicine
0.085702882537798383 cardiomyopathy tylenol
0.67913950075943341 diabetes insulin
0.25225608782972958 ketonuria chyluria
0.53812339134631237 cardiomyopathy angina
0.8306334993918052 glomerulosclerosis proteinuria
0.28234638723397759 goiter vasculitis
0.35462912001666547 erythromycin lidocaine
0.45599991534017692 cromolyn prednisolone
0.19101786765525047 comatose cataracts
0.25233928214348966 hyperemesis carboplatin
0.85576230093066363 coccidioidomycosis histoplasmosis
0.78553604745044425 rhonchi rales
0.42361522256179102 flatulence halitosis
0.22272655112813269 comatose hepatitis
0.25640590290921522 infertility blepharospasm
0.11019272696987104 snoring loperamide
0.19221024467400979 atherosclerosis influenzae
0.36604110615911339 hyperthyroidism seizures
0.73732007362791663 candidiasis mycosis
0.33642557626377045 anoxia propofol
0.20298932731585562 virilization drooling
0.25569863755632927 epilepsy hepatomegaly
0.51435229963633466 methadone ultram
0.66367397085597313 heparin protamine
0.61749963350801096 appendicitis peritonitis
0.33151046351857633 rheumatism prednisolone
0.68949174881877506 obesity diabetes
0.48208333057359931 tuberculosis hemoptysis
0.32997636334086689 comatose hyperglycemia
0.2705273942501305 hemochromatosis polyuria
0.21923705495728524 acetylcysteine adenosine
0.1685121911930029 photosensitization aphonia
0.75964719105858725 infertility anovulation
0.33752125926224069 epilepsy anosmia
0.19264300087960029 snoring welts
0.15272112724740713 dizziness ethanol
0.68550579463247951 smallpox vaccinia
0.33563434256236702 nocturia diabetes
0.71059522205892123 meningitis meningism
0.30210675743633325 erythema tremor
0.49154983393833768 arthralgia pain
0.26937228840077254 anoxia ataxia
0.39799646173308251 avitaminosis starvation
0.29834632763705993 metatarsalgia toothache
0.3767438271380168 giardiasis avitaminosis
0.26612799006118043 chills snoring
0.32457367440159329 hemochromatosis arthralgia
0.69587427619125797 ethanol alcohol
0.39116440020986171 diabetes polydipsia
0.76608818210289553 diabetes hyperglycemia
0.16369296113185031 atherosclerosis toothache
0.14247803078115179 hyperextension hunger
0.23143595399041209 influenzae amantadine
0.62295556539685393 medrol prednisolone
0.38165485071888072 hyperthyroidism osteoporosis
0.34766663495267713 agitation morphine
0.45639889828498026 headache flushing
0.093664627575025625 infertility fibrillation
0.50898162897965404 earache hyperacusis
0.25230441682449106 hemochromatosis anosmia
0.19288222366977881 psoriasis spasm
0.50776839777923033 meningitis tuberculosis
0.87448144470346256 carboplatin cisplatin
0.18935021128930746 metatarsalgia colchicine
0.47098408105695999 neuropathy diabetes
0.46760172590002941 cirrhosis hematemesis
0.30680490870507893 heartburn motrin
0.09846905308711057 snoring ethanol
0.31229617658445141 reticulocytosis hematemesis
0.3664479707797369 diabetes psoriasis
0.78518891305773542 weakness paresis
0.73235643268883188 myositis myopathy
0.26530819524174154 herpes cholestasis
0.51756656952120061 atherosclerosis angina
0.84953478429043117 hepatomegaly hepatosplenomegaly
0.93615002213909493 nausea vomiting
0.34268453838176099 hemicrania nitroglycerine
0.30827553297666438 arthralgia chyluria
0.21344877429284473 hyperacusis bleomycin
0.50001050127293811 seizures dilantin
0.4767313547923504 meningitis headache
0.36111353329487639 thrombocytopenia arthritis
0.48655308460764735 colchicine probenecid
0.32063761683703118 tiredness calan
0.44891665124933083 pneumonia cyanosis
0.207638217708803 hypoproteinemia hunger
0.53375820331326784 hepatitis hepatomegaly
0.26215859164493555 starvation cisplatin
0.77762646645338385 syphilis gonorrhea
0.25805286373184066 goiter scleroderma
0.4182620626423259 obesity snoring
0.5992793416907457 arthritis arthralgia
0.42325169216946201 atenolol lasix
0.4535684563372171 hunger starvation
0.53821042711201605 cirrhosis hemochromatosis
0.45447918591851694 spasm opisthotonus
0.2983033877580733 pancreatitis cataract
0.23015319297797071 flushing iron
0.64179192219599535 hypersomnolence snoring
0.38880456808681951 cefepime bacitracin
0.080858260513045691 starvation mittelschmerz
0.34636872160526455 anemia coumadin
0.1385389860038905 angina corkscrewing
0.15377793602851064 giardiasis mannerism
0.17241722878182641 osteoporosis thrombus
0.28899116821184395 uremia nausea
0.49925867766996046 colchicine prednisolone
0.35026100483591999 septicemia dyspnea
0.36191683334893215 clubbing constipation
0.49154521611167729 arthralgia neuralgia
0.032626842377484699 cluttering nitroglycerine
0.42696392109666403 overeating malnutrition
0.68185158819041958 constipation diarrhea
0.4179992377604318 sluggishness fatigue
0.54260258467292843 pallor weakness
0.4220268655300537 mastodynia earache
0.06348958713102805 dyslipidemia activase
0.28018054290844596 arthritis cirrhosis
0.52294514892355159 hemiplegia headache
0.32827971060214828 erythema dilantin
0.25632030333349581 bronchitis loperamide
0.084874438418692036 seizures calamine
0.24353047890169083 rales hyperacusis
0.071054931614316641 nocturia bacitracin
0.26999035099719665 glaucoma fibrillation
0.24385550312302365 hernia goiter
0.32464442066959576 epilepsy ischemia
0.34507537126710436 vasculitis convulsion
0.29977699193312696 reticulocytosis aspirin
0.45920430103115223 torticollis spasm
0.72519414665592186 cefaclor cefoxitin
0.68949704012244695 dermatomyositis myopathy
0.25896306375074368 uremia hypersomnolence
0.4629705001553534 otitis meningism
0.30170495466109898 osteoporosis cardiomyopathy
0.15862495648624272 earache crowning
0.52420189071914547 thromboembolism syncope
0.36506390365486519 hypothyroidism tiredness
0.39562550337715496 myopathy trembling
0.22910833125554064 mittelschmerz toothache
0.47993593816388286 proteinuria diabetes
0.56510881115095002 thromboembolism heparin
0.30010314457709464 rheumatism tylenol
0.32900756456382341 leukopenia cefaclor
0.47497093333540158 schistosomiasis parasitemia
0.42199676484033644 dyslipidemia cholestyramine
0.17786107149643196 mycosis pain
0.073570516694374172 nocturia ethanol
0.46696726477928352 grimaces hemiballismus
0.10654858421916032 rabies acne
0.23713049225096028 weakness cortisone
0.67499234370917793 lipitor zocor
0.51242050942720319 arthralgia clubbing
0.42259943876492956 vasculitis hemiplegia
0.44467959411261077 fibrillation angina
0.3272177132013247 syphilis dementias
0.88390741850725285 dyslipidemia hyperlipidemia
0.59826980932577201 esmolol amiodarone
0.7345564431194791 anemia reticulocytosis
